DATE,MARKET,SCODE,SECNAME,RZYE,RQYL,RZRQYE,RQYE,RQMCL,RZRQYECZ,RZMRE,SZ,RZYEZB,RZMRE3D,RZMRE5D,RZMRE10D,RZCHE,RZCHE3D,RZCHE5D,RZCHE10D,RZJME,RZJME3D,RZJME5D,RZJME10D,RQMCL3D,RQMCL5D,RQMCL10D,RQCHL,RQCHL3D,RQCHL5D,RQCHL10D,RQJMG,RQJMG3D,RQJMG5D,RQJMG10D,SPJ,ZDF,RCHANGE3DCP,RCHANGE5DCP,RCHANGE10DCP,KCB,TRADE_MARKET_CODE,TRADE_MARKET
2020-12-09 00,融资融券_深证,2214.0,大立科技,953849391.0,153299.0,957574557.0,3725166.0,30400.0,950124225.0,9828238.0,8682910044.3,10.98536535,39801210.0,79304370.0,244887011.0,19571743.0,57316139.0,107123970.0,236127407.0,-9743505.0,-17514929.0,-27819600.0,8759604.0,58700.0,59200.0,191800.0,10600.0,10600.0,15900.0,190819.0,19800.0,48100.0,43300.0,981.0,24.3,-1.8182,-3.2643,-3.8766,2.6616,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,300595.0,欧普康视,366180375.0,129964.0,375734029.0,9553654.0,4900.0,356626721.0,25123266.0,31737229894.06,1.15378808,53333638.0,88794853.0,175079643.0,34918652.0,108528429.0,190933919.0,311008163.0,-9795386.0,-55194791.0,-102139066.0,-135928520.0,22300.0,34700.0,171000.0,4500.0,111100.0,306512.0,514118.0,400.0,-88800.0,-271812.0,-343118.0,73.51,0.5609,2.7968,6.4283,19.2957,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600977.0,中国电影,401773800.0,81342.0,402805216.56,1031416.56,0.0,400742383.44,14477581.0,23673560000.0,1.69714145,49696473.0,83564930.0,191666015.0,24336019.0,53943460.0,88844230.0,192283474.0,-9858438.0,-4246987.0,-5279300.0,-617459.0,500.0,500.0,32400.0,0.0,2000.0,3000.0,114000.0,0.0,-1500.0,-2500.0,-81600.0,12.68,-2.0093,-4.8048,-4.9475,-3.3537,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,688027.0,国盾量子,316528196.0,1115506.0,605176528.56,288648332.56,31184.0,27879863.44,13730349.0,4213951883.0,7.51143356,66402796.0,124100240.0,178490454.0,23616705.0,72833893.0,136999800.0,205270244.0,-9886356.0,-6431097.0,-12899560.0,-26779790.0,55899.0,82210.0,139608.0,11172.0,47612.0,69351.0,96273.0,20012.0,8287.0,12859.0,43335.0,258.76,-2.7328,-2.6486,2.1394,3.4999,1.0,69001001006.0,上交所科创板
2020-12-09 00,融资融券_沪证,600386.0,北巴传媒,171089746.0,0.0,171089746.0,0.0,0.0,171089746.0,4244013.0,2999808000.0,5.70335655,13080249.0,24878492.0,51053515.0,14193509.0,20123476.0,43525216.0,75762225.0,-9949496.0,-7043227.0,-18646724.0,-24708710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,-1.3263,-3.125,-5.3435,-7.0,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300908.0,仲景食品,131965927.0,0.0,131965927.0,0.0,0.0,131965927.0,28365725.0,2318625347.5,5.69155889,108253444.0,224179100.0,526654295.0,38342004.0,122726489.0,226678536.0,499581612.0,-9976279.0,-14473045.0,-2499436.0,27072683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.79,-4.3151,-9.871,-4.8180000000000005,-15.4651,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,2106.0,莱宝高科,639591411.0,165131.0,641541608.0,1950197.0,7200.0,637641214.0,18422720.0,8315883455.98,7.691202199999999,52428202.0,119314239.0,286327050.0,28418546.0,72421020.0,147271127.0,297162769.0,-9995826.0,-19992818.0,-27956888.0,-10835719.0,11600.0,20000.0,111100.0,4400.0,4400.0,66600.0,119300.0,2800.0,7200.0,-46600.0,-8200.0,11.81,-3.7489999999999997,-4.9879,-5.4444,-1.0888,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,600967.0,内蒙一机,785689808.0,403894.0,789647969.2,3958161.2,15100.0,781731646.8,14190312.0,16558391806.6,4.74496447,65374014.0,123738209.0,306871450.0,24243161.0,76190014.0,119667365.0,261458917.0,-10052849.0,-10816000.0,4070844.0,45412533.0,25100.0,136700.0,303000.0,50900.0,325600.0,903864.0,1667514.0,-35800.0,-300500.0,-767164.0,-1364514.0,9.8,-0.8097,-3.2577,-3.9216,-2.2931,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600699.0,均胜电子,1138760736.0,668926.0,1154513943.3,15753207.3,7000.0,1123007528.7,48608947.0,29137545180.75,3.90822469,141251109.0,225865369.0,505144500.0,58714217.0,198599315.0,288780195.0,663931317.0,-10105270.0,-57348206.0,-62914826.0,-158786817.0,84960.0,271160.0,639366.0,59680.0,240625.0,773784.0,1493473.0,-52680.0,-155665.0,-502624.0,-854107.0,23.55,-3.9951,-6.1005,-6.3618,-4.5399,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600333.0,长春燃气,136249266.0,0.0,136249266.0,0.0,0.0,136249266.0,32865177.0,3623732569.8,3.75991504,111791331.0,159554709.0,192021716.0,42996235.0,110136066.0,157111572.0,195521511.0,-10131058.0,1655265.0,2443137.0,-3499795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,9.9815,5.3097,27.409000000000002,25.0,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2465.0,海格通信,1525135789.0,1316420.0,1540090320.0,14954531.0,40600.0,1510181258.0,24386918.0,25596781862.4,5.95831069,113417024.0,216517683.0,515989755.0,34539532.0,108401302.0,202104875.0,478617603.0,-10152614.0,5015722.0,14412808.0,37372152.0,55500.0,315300.0,682100.0,61150.0,791489.0,1772319.0,3213176.0,-20550.0,-735989.0,-1457019.0,-2531076.0,11.36,-0.9590000000000001,-5.1753,-6.3479,-8.6082,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,600597.0,光明乳业,536915659.0,224018.0,540331933.5,3416274.5,29600.0,533499384.5,12562365.0,18670605637.25,2.87572706,80869350.0,156379349.0,255044282.0,22746725.0,89640566.0,156033097.0,285224461.0,-10184360.0,-8771216.0,346252.0,-30180179.0,61300.0,105100.0,171300.0,5900.0,175932.0,608001.0,1033685.0,23700.0,-114632.0,-502901.0,-862385.0,15.25,-2.2436,-1.9923,-0.3268,1.4637,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,733.0,振华科技,621914715.0,620024.0,648941561.0,27026846.0,20500.0,594887869.0,34471362.0,22440376888.62,2.7714093999999996,140073771.0,212326105.0,455067401.0,44664363.0,196975642.0,370858580.0,624835496.0,-10193001.0,-56901871.0,-158532475.0,-169768095.0,51200.0,70100.0,351112.0,24500.0,47100.0,175500.0,364173.0,-4000.0,4100.0,-105400.0,-13061.0,43.59,-2.6792,-3.7748,-6.2581,1.6558,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,300039.0,上海凯宝,424048494.0,0.0,424048494.0,0.0,0.0,424048494.0,4337473.0,4535463319.2,9.34961798,17114225.0,26450467.0,80448068.0,14546936.0,37376218.0,48958932.0,89852229.0,-10209463.0,-20261993.0,-22508465.0,-9404161.0,0.0,0.0,0.0,0.0,0.0,0.0,9200.0,0.0,0.0,0.0,-9200.0,4.95,-2.5591,-5.8935,-6.0721,-3.6965,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600900.0,长江电力,2521690274.0,155148548.0,5638624603.32,3116934329.32,2500900.0,-595244055.32,14682654.0,456883951930.7,0.55193234,72605620.0,131776402.0,400884183.0,24911462.0,61744907.0,93472761.0,304290867.0,-10228808.0,10860713.0,38303641.0,96593316.0,3625000.0,4541350.0,19230936.0,0.0,992884.0,1945534.0,4313652.0,2500900.0,2632116.0,2595816.0,14917284.0,20.09,1.3111,-0.1491,-0.5446,3.2374,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,512330.0,信息ETF,15429265.0,0.0,15429265.0,0.0,0.0,15429265.0,950010.0,,,986274.0,22229756.0,23237952.0,11211282.0,11644676.0,12033028.0,14973610.0,-10261272.0,-10658402.0,10196728.0,8264342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091,-2.0646,-2.6762,-2.2401,-0.4562,0.0,69001001.0,上海证券交易所
2020-12-09 00,融资融券_深证,300088.0,长信科技,1979671427.0,2341450.0,2002898611.0,23227184.0,39600.0,1956444243.0,68410484.0,23970421191.68,8.25880952,239622413.0,374910173.0,732841837.0,78706274.0,249871968.0,393646762.0,795381812.0,-10295790.0,-10249555.0,-18736589.0,-62539975.0,165300.0,273900.0,978518.0,362022.0,1432984.0,3378349.0,5419245.0,-322422.0,-1267684.0,-3104449.0,-4440727.0,9.92,-3.3138,-2.3622,-3.0303,1.1213,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600873.0,梅花生物,989688886.0,103800.0,990216190.0,527304.0,6100.0,989161582.0,16460523.0,15681978938.24,6.31099487,31739247.0,53626763.0,132868556.0,26781852.0,47260602.0,68415396.0,155526533.0,-10321329.0,-15521355.0,-14788633.0,-22657977.0,6100.0,39100.0,115400.0,100.0,100.0,51600.0,128500.0,6000.0,6000.0,-12500.0,-13100.0,5.08,-2.1195,-3.6053,-3.9698,-7.6364,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300177.0,中海达,614198476.0,24372.0,614462181.0,263705.0,0.0,613934771.0,14235734.0,5480377045.36,11.20723029,39757268.0,79315205.0,209947077.0,24584417.0,49286628.0,99998635.0,252307027.0,-10348683.0,-9529360.0,-20683430.0,-42359950.0,52400.0,60300.0,81400.0,35000.0,37700.0,43600.0,102900.0,-35000.0,14700.0,16700.0,-21500.0,10.82,-3.3929,-3.0466,-8.3051,-9.9834,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,2013.0,中航机电,541660977.0,1505401.0,558175227.0,16514250.0,75500.0,525146727.0,69216870.0,42615316968.0,1.27104763,180504256.0,252573622.0,519750177.0,79640378.0,225059776.0,285281835.0,690031972.0,-10423508.0,-44555520.0,-32708213.0,-170281795.0,170700.0,279100.0,992000.0,60500.0,579104.0,1932414.0,3847692.0,15000.0,-408404.0,-1653314.0,-2855692.0,10.97,-2.0536,2.8116,0.366,7.5489999999999995,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,601117.0,中国化学,737372368.0,460001.0,740136974.01,2764606.01,18200.0,734607761.99,16279561.0,29647330000.0,2.48714595,49180864.0,117685484.0,285143449.0,26715082.0,65939759.0,130061814.0,317159085.0,-10435521.0,-16758895.0,-12376330.0,-32015636.0,182300.0,312300.0,901200.0,74700.0,367300.0,751600.0,1715799.0,-56500.0,-185000.0,-439300.0,-814599.0,6.01,-2.4351,-4.4515,-5.7994,-5.9468,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600645.0,中源协和,1021801264.0,123000.0,1024412554.0,2611290.0,2800.0,1019189974.0,13133608.0,8724853038.99,11.71138653,39711009.0,62309598.0,118735455.0,23584683.0,62664807.0,129669408.0,245054430.0,-10451075.0,-22953798.0,-67359810.0,-126318975.0,10400.0,17900.0,69381.0,0.0,27100.0,190913.0,406913.0,2800.0,-16700.0,-173013.0,-337532.0,21.23,-3.1919999999999997,-3.9367,-6.2693,-6.5992,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,601016.0,节能风电,329153973.0,713400.0,331101555.0,1947582.0,200.0,327206391.0,10630282.0,11344678800.0,2.90139526,36356313.0,60804463.0,219779292.0,21173889.0,40797238.0,70105939.0,185143077.0,-10543607.0,-4440925.0,-9301476.0,34636215.0,20300.0,74900.0,247800.0,0.0,489300.0,1696613.0,2916138.0,200.0,-469000.0,-1621713.0,-2668338.0,2.73,-2.1505,-2.847,-5.8621,-2.847,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600172.0,黄河旋风,247802695.0,0.0,247802695.0,0.0,0.0,247802695.0,19549865.0,4101144658.1,6.04228126,41703929.0,85818316.0,209577758.0,30176761.0,55050282.0,110688590.0,222714541.0,-10626896.0,-13346353.0,-24870274.0,-13136783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,-7.2022,-7.7135,-8.2192,-8.7193,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600022.0,山东钢铁,574476068.0,2389368.0,577845076.88,3369008.88,370900.0,571107059.12,8764905.0,15434634958.56,3.72199323,33242850.0,54398506.0,194138481.0,19405622.0,52653907.0,96860159.0,204191361.0,-10640717.0,-19411057.0,-42461653.0,-10052880.0,971700.0,1776900.0,7069160.0,299900.0,1677012.0,6774259.0,15588359.0,71000.0,-705312.0,-4997359.0,-8519199.0,1.41,0.0,-2.7586,-4.7297,-3.4247,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600256.0,广汇能源,824893201.0,1000760.0,827835435.4,2942234.4,126500.0,821950966.6,18581392.0,19856856373.2,4.15419836,56155660.0,99098140.0,213346614.0,29243626.0,85714361.0,129867601.0,237687991.0,-10662234.0,-29558701.0,-30769461.0,-24341377.0,238800.0,434660.0,1306118.0,13600.0,859658.0,3447910.0,6424790.0,112900.0,-620858.0,-3013250.0,-5118672.0,2.94,-0.6757,-3.2895,-4.8544,-4.2345,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2647.0,仁东控股,3018633597.0,0.0,3018633597.0,0.0,0.0,3018633597.0,0.0,10571603952.0,28.55416842,265038.0,442312.0,819500.0,10667919.0,31899963.0,68319272.0,266217688.0,-10667919.0,-31634925.0,-67876960.0,-265398188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88,-10.0095,-27.1042,-40.9631,-65.1339,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,300017.0,网宿科技,1610887296.0,2266821.0,1627684440.0,16797144.0,300800.0,1594090152.0,21748614.0,16334795155.77,9.86169267,57041175.0,99877375.0,223681169.0,32423676.0,70417968.0,119447735.0,257145756.0,-10675062.0,-13376793.0,-19570360.0,-33464587.0,406800.0,653000.0,936400.0,66800.0,605600.0,2096917.0,3787437.0,234000.0,-198800.0,-1443917.0,-2851037.0,7.41,-3.0105,-5.0,-5.6051,-5.4847,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,2202.0,金风科技,1436554713.0,2540412.0,1466455362.0,29900649.0,121100.0,1406654064.0,139096766.0,39941300853.85,3.59666481,298455109.0,472935668.0,1072882579.0,149775017.0,340313285.0,534887287.0,1172498436.0,-10678251.0,-41858176.0,-61951619.0,-99615857.0,377800.0,403500.0,2216082.0,337993.0,1345500.0,1707200.0,3177986.0,-216893.0,-967700.0,-1303700.0,-961904.0,11.77,-5.9153,-5.1571,-7.03,-6.8829,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,300397.0,天和防务,637448788.0,14000.0,637743208.0,294420.0,0.0,637154368.0,27340018.0,6632455174.65,9.61105309,60276006.0,91863875.0,309700897.0,38144447.0,64550643.0,100355019.0,306259449.0,-10804429.0,-4274637.0,-8491144.0,3441448.0,3100.0,4000.0,17000.0,0.0,4000.0,8000.0,17000.0,0.0,-900.0,-4000.0,0.0,21.03,-3.8409,-4.3656,-4.3221,-6.8645,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600609.0,金杯汽车,540396602.0,55500.0,540693527.0,296925.0,5000.0,540099677.0,15067956.0,5845769156.2,9.24423438,40663548.0,95121321.0,225443949.0,25932800.0,56648643.0,105158386.0,212786519.0,-10864844.0,-15985095.0,-10037065.0,12657430.0,10000.0,10000.0,20000.0,5000.0,5000.0,5000.0,15000.0,0.0,5000.0,5000.0,5000.0,5.35,-6.4685,-10.084,-10.2349,-8.7031,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600547.0,山东黄金,2401037654.0,383704.0,2410258061.12,9220407.12,25800.0,2391817246.88,41043068.0,79069348485.99,3.03662253,192248250.0,304253680.0,616324326.0,51999287.0,166150205.0,291928790.0,608391144.0,-10956219.0,26098045.0,12324890.0,7933182.0,122800.0,171200.0,445500.0,90700.0,249900.0,314820.0,700040.0,-64900.0,-127100.0,-143620.0,-254540.0,24.03,-1.9184,-1.3547,-1.1924,0.6281,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600536.0,中国软件,2657206812.0,208700.0,2672871834.0,15665022.0,78300.0,2641541790.0,128268831.0,37121882416.92,7.15806053,431295164.0,882741652.0,1510099657.0,139306190.0,425005168.0,867851083.0,1426944726.0,-11037359.0,6289996.0,14890569.0,83154931.0,147400.0,249700.0,432100.0,41200.0,121163.0,245863.0,421863.0,37100.0,26237.0,3837.0,10237.0,75.06,0.08,-4.5281,-0.4509,4.395,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300666.0,江丰电子,573032123.0,221800.0,584565723.0,11533600.0,1400.0,561498523.0,16531935.0,7098794612.0,8.07224542,59555980.0,119874530.0,238382001.0,27584250.0,81284569.0,153365721.0,292860647.0,-11052315.0,-21728589.0,-33491191.0,-54478646.0,13500.0,40000.0,105800.0,8600.0,14600.0,47500.0,135800.0,-7200.0,-1100.0,-7500.0,-30000.0,52.0,-2.967,-3.6859,-1.1407,-0.345,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,977.0,浪潮信息,2376269401.0,598405.0,2393282055.0,17012654.0,146480.0,2359256747.0,101729049.0,41303347104.93,5.75321268,194328814.0,390219771.0,691289636.0,112841035.0,228597596.0,393011321.0,725930053.0,-11111986.0,-34268782.0,-2791550.0,-34640417.0,151480.0,161980.0,319480.0,7800.0,289104.0,311904.0,540568.0,138680.0,-137624.0,-149924.0,-221088.0,28.43,0.4594,-1.864,-1.8979,0.6728,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,300009.0,安科生物,867744047.0,330560.0,872861116.0,5117069.0,9700.0,862626978.0,15442092.0,14915119521.24,5.81788195,49203524.0,102402279.0,180058500.0,26566986.0,60074844.0,104835085.0,205404088.0,-11124894.0,-10871320.0,-2432806.0,-25345588.0,20900.0,118700.0,261000.0,44600.0,376675.0,1065242.0,1717383.0,-34900.0,-355775.0,-946542.0,-1456383.0,15.48,-1.5893,-3.8509,-1.464,-1.3384,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,300183.0,东软载波,384805504.0,23093.0,385251199.0,445695.0,0.0,384359809.0,14206821.0,5480990344.1,7.02072946,72373914.0,127220359.0,195507991.0,25349196.0,71933880.0,134071896.0,207622904.0,-11142375.0,440034.0,-6851537.0,-12114913.0,0.0,5900.0,12000.0,0.0,0.0,3900.0,9500.0,0.0,0.0,2000.0,2500.0,19.3,-3.1124,-2.9663,0.7833,2.5505,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,300527.0,中船应急,427100741.0,289500.0,430314191.0,3213450.0,20000.0,423887291.0,49313534.0,10143270076.5,4.21068095,107414828.0,159402648.0,462262097.0,60467303.0,117476961.0,191889035.0,472368947.0,-11153769.0,-10062133.0,-32486387.0,-10106850.0,20000.0,20000.0,30000.0,0.0,10000.0,10000.0,30000.0,20000.0,10000.0,10000.0,0.0,11.1,1.5554,-0.2695,-2.5461,0.0902,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600515.0,海航基础,1062286832.0,452542.0,1065273609.2,2986777.2,10600.0,1059300054.8,16341707.0,10944749415.6,9.70590364,40457058.0,66129841.0,162127464.0,27553473.0,81774141.0,142665636.0,271134401.0,-11211766.0,-41317083.0,-76535795.0,-109006937.0,62400.0,123600.0,273500.0,5500.0,409000.0,1473584.0,2622338.0,5100.0,-346600.0,-1349984.0,-2348838.0,6.6,-2.5111,-5.9829,-6.6478,-5.5794,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600446.0,金证股份,1015776370.0,171200.0,1018791202.0,3014832.0,21900.0,1012761538.0,21704160.0,15062683281.24,6.74366148,50585307.0,122718318.0,300867715.0,32968906.0,63003766.0,126949255.0,284896327.0,-11264746.0,-12418459.0,-4230937.0,15971388.0,29700.0,53100.0,245069.0,3800.0,212852.0,652701.0,1187892.0,18100.0,-183152.0,-599601.0,-942823.0,17.61,-2.7072,-3.5597,-5.2207,-2.0033,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,627.0,天茂集团,548731610.0,515566.0,551330063.0,2598453.0,61000.0,546133157.0,10940545.0,22491020991.6,2.43978079,52337848.0,125008601.0,265131334.0,22294091.0,69985749.0,135177141.0,256613161.0,-11353546.0,-17647901.0,-10168540.0,8518173.0,196600.0,207700.0,406500.0,14100.0,211300.0,296500.0,730900.0,46900.0,-14700.0,-88800.0,-324400.0,5.04,-1.1765,-4.1825,-4.1825,-1.1765,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,758.0,中色股份,432346686.0,650217.0,435467728.0,3121042.0,30600.0,429225644.0,11373687.0,9452130868.8,4.57406581,41459264.0,97726774.0,288621347.0,22741077.0,72238425.0,134293610.0,328750061.0,-11367390.0,-30779161.0,-36566836.0,-40128714.0,94817.0,354517.0,933517.0,15200.0,428500.0,1339719.0,2778681.0,15400.0,-333683.0,-985202.0,-1845164.0,4.8,-2.8339999999999996,-6.7961,-7.3359,-6.9767,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_沪证,600195.0,中牧股份,360004942.0,279187.0,363659499.83,3654557.83,2100.0,356350384.17,20165108.0,13294342767.09,2.70795592,69982923.0,130654139.0,213696055.0,31566605.0,72082884.0,117510174.0,205870011.0,-11401497.0,-2099961.0,13143965.0,7826044.0,2300.0,22600.0,140820.0,17900.0,75825.0,409099.0,673348.0,-15800.0,-73525.0,-386499.0,-532528.0,13.09,-3.252,-6.0976,-4.7307,-2.021,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,800.0,一汽解放,805653027.0,272900.0,808900537.0,3247510.0,5600.0,802405517.0,17220357.0,9097744100.9,8.85552526,61835070.0,108358978.0,361651168.0,28646033.0,79794962.0,135415357.0,369514590.0,-11425676.0,-17959892.0,-27056379.0,-7863422.0,46300.0,78600.0,318300.0,32500.0,293400.0,1008095.0,1814700.0,-26900.0,-247100.0,-929495.0,-1496400.0,11.9,-3.0155,-3.4874,-4.7238,-9.5745,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,735.0,罗 牛 山,901958447.0,35800.0,902311435.0,352988.0,15800.0,901605459.0,19276143.0,11347743936.74,7.94835037,97704344.0,172074439.0,316913448.0,30719915.0,91618199.0,157297499.0,297094319.0,-11443772.0,6086145.0,14776940.0,19819129.0,45800.0,65300.0,180270.0,10000.0,40000.0,89470.0,183970.0,5800.0,5800.0,-24170.0,-3700.0,9.86,-3.0482,-2.1825,-2.0854,0.0,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_沪证,600366.0,宁波韵升,499562567.0,36800.0,499805447.0,242880.0,0.0,499319687.0,31932696.0,6528150558.6,7.65243636,83355678.0,140211617.0,301649913.0,43392929.0,92433556.0,140614972.0,302457395.0,-11460233.0,-9077878.0,-403355.0,-807482.0,36800.0,36800.0,156800.0,0.0,0.0,0.0,232900.0,0.0,36800.0,36800.0,-76100.0,6.6,-3.0837,-1.9316,-2.2222,-4.7619,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,860.0,顺鑫农业,613860805.0,1156872.0,687912182.0,74051377.0,63700.0,539809428.0,67605489.0,47480504965.89,1.29286916,245878387.0,354796282.0,771233123.0,79177891.0,255391608.0,381646351.0,763010728.0,-11572402.0,-9513221.0,-26850069.0,8222395.0,208360.0,318411.0,1013916.0,48800.0,130636.0,229636.0,923635.0,14900.0,77724.0,88775.0,90281.0,64.01,-1.097,2.2524,2.0893,8.7311,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_沪证,600510.0,黑牡丹,234657087.0,2000.0,234671627.0,14540.0,0.0,234642547.0,9751524.0,7612380831.75,3.08257157,23402824.0,35013718.0,73366006.0,21337722.0,32057973.0,40341462.0,69680903.0,-11586198.0,-8655149.0,-5327744.0,3685103.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,-1000.0,7.27,-7.6239,-6.9142,-7.0332,-9.125,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,34.0,神州数码,1055483445.0,52500.0,1056707745.0,1224300.0,0.0,1054259145.0,36852211.0,11597890747.96,9.10065001,125335651.0,227045646.0,673282823.0,48474513.0,151500373.0,264833838.0,714936757.0,-11622302.0,-26164722.0,-37788192.0,-41653934.0,0.0,8000.0,45300.0,24700.0,24700.0,32700.0,50400.0,-24700.0,-24700.0,-24700.0,-5100.0,23.32,-1.1026,-3.9143,-6.4205,0.9961,0.0,69001002001.0,深交所主板
