方正富邦保险主题指数分级,2.2,18.36,18.9,16.75,5.72,招商银行_美的集团_浦发银行_中国人寿_新华保险_中国人保_迈瑞医疗_中国太保_天茂集团_宁波银行_平安银行_中国平安_海康威视_辽宁成大_北京银行,601336_002142_601318_000333_000627_300760_601601_601319_600739_601169_601628_600036_002415_000001_600000
申万菱信中证申万医药生物指数分级A,1.81,65.35,10.34,9.87,1.66,长春高新_华兰生物_迈瑞医疗_片仔癀_沃森生物_康泰生物_药明康德_智飞生物_爱尔眼科_恒瑞医药,300760_000661_300142_002007_600436_300601_600276_603259_300122_300015
国泰创业板指数(LOF),1.18,51.09,11.75,11.36,1.28,汇川技术_信维通信_迈瑞医疗_沃森生物_东方财富_宁德时代_康泰生物_泰格医药_爱尔眼科_智飞生物,300760_300142_300059_300347_300750_300601_300124_300122_300136_300015
天弘中证500指数增强C,1.44,36.59,7.47,6.98,1.19,牧原股份_南京高科_国睿科技_重庆啤酒_天邦股份_明阳智能_华菱钢铁_金域医学_长盈精密_韦尔股份_光迅科技_道恩股份_华创阳安_中科创达,603501_600064_300496_000932_600562_002281_600155_300115_002714_002838_603882_002124_601615_600132
长盛沪深300指数(LOF),3.59,45.61,23.2,21.73,3.68,中国平安_美的集团_五 粮 液_中信证券_立讯精密_格力电器_中国国旅_伊利股份_贵州茅台_恒瑞医药,601888_600887_600519_600276_601318_000333_000651_600030_000858_002475
交银创业板50指数C,1.14,50.02,12.64,12.25,1.16,汇川技术_迈瑞医疗_沃森生物_宁德时代_东方财富_亿纬锂能_康泰生物_泰格医药_智飞生物_爱尔眼科,300014_300760_300142_300059_300347_300750_300601_300124_300122_300015
永赢创业板指数A,1.18,46.7,9.62,9.31,1.2,汇川技术_温氏股份_迈瑞医疗_沃森生物_东方财富_亿纬锂能_康泰生物_宁德时代_爱尔眼科_智飞生物,300014_300760_300142_300059_300750_300601_300498_300124_300122_300015
银河沪深300指数增强C,3.98,48.88,20.88,19.09,3.5,美的集团_五 粮 液_牧原股份_国泰君安_贵州茅台_华泰证券_金域医学_华菱钢铁_中国平安_上海银行_伊利股份_东方财富_新易盛_万孚生物_新宝股份,300482_000932_300059_600887_601318_000333_002714_002705_000858_300502_603882_601229_601688_600519_601211
信诚沪深300指数分级A,3.97,49.29,22.83,21.3,4.51,招商银行_美的集团_五 粮 液_中信证券_立讯精密_格力电器_中国平安_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
交银国证新能源指数分级A,0.85,23.84,8.17,7.68,1.51,汇川技术_比亚迪_通威股份_天赐材料_阳光电源_易事特_欣旺达_福斯特_当升科技_隆基股份,300073_300376_002594_600438_002709_603806_300207_300124_300274_601012
国富沪深300指数增强,5.38,48.25,23.98,22.42,5.85,美的集团_五 粮 液_顺丰控股_闻泰科技_三一重工_广发证券_贵州茅台_兴森科技_华泰证券_宁波银行_中国平安_华大基因_英科医疗_万孚生物_达安基因,300482_002142_002352_600031_300677_601318_000333_002030_000858_300676_000776_600745_601688_600519_002436
国泰国证有色金属行业指数分级A,0.41,23.17,9.35,9.76,0.17,中国铝业_北方稀土_赤峰黄金_赣锋锂业_天齐锂业_紫金矿业_洛阳钼业_山东黄金_格林美_华友钴业,601899_002340_002460_600988_603799_601600_600111_600547_603993_002466
万家沪深300指数增强C,3.27,28.96,18.32,17.25,3.41,招商银行_美的集团_一汽富维_国泰君安_浙能电力_三一重工_迈瑞医疗_贵州茅台_华泰证券_明阳智能_立讯精密_中国中冶_一汽轿车_伊利股份_隆基股份,000800_600031_600742_600887_000333_002475_300760_601688_600023_600036_600519_601211_601615_601618_601012
中证南方小康产业指数ETF,0.89,31.39,12.51,11.86,0.9,国电电力_海螺水泥_紫金矿业_华域汽车_华能国际_伊利股份_青岛海尔_中国建筑_中国联通_宝钢股份,601899_601668_600019_600585_600887_600741_600690_600050_600795_600011
申万菱信中证环保产业指数分级,1.0,28.5,7.9,8.38,0.68,天业通联_通威股份_天赐材料_易事特_阳光电源_福斯特_隆基股份_当升科技,300073_002459_300376_600438_603806_002709_300274_601012
申万菱信中证环保产业指数分级B,1.0,28.5,7.9,8.38,0.68,当升科技_通威股份_阳光电源_易事特_天赐材料_福斯特_天业通联_隆基股份,300073_002459_300376_600438_603806_002709_300274_601012
融通人工智能指数(LOF)A,0.51,43.13,9.59,9.44,0.54,中科曙光_长电科技_海康威视_用友网络_科大讯飞_紫光国微_大华股份_兆易创新_歌尔股份_中兴通讯,603986_603019_600584_002236_000063_002241_600588_002415_002049_002230
浙商中证转型成长指数,0.73,34.81,5.46,5.06,0.17,普利特_安徽水利_天赐材料_北京利尔_中信建投_东方电缆_春风动力_东方财富_宝新能源_三全食品,601066_600502_603129_000690_300059_603606_002709_002324_002392_002216
华夏上证50AH优选指数(LOF)C,5.39,49.5,26.8,25.43,3.47,兴业银行_三一重工_中国国旅_伊利股份_贵州茅台_恒瑞医药_隆基股份,601888_600031_600887_600519_600276_601166_601012
富荣沪深300指数增强C,4.14,41.91,21.93,20.65,3.85,五 粮 液_九阳股份_山西汾酒_鱼跃医疗_吉比特_贵州茅台_国投电力_宁波银行_山东药玻_上海机场_欧派家居_苏 泊 尔_东方财富_隆基股份,002142_300059_002242_002223_000858_600809_603833_600009_600529_600519_603444_002032_600886_601012
融通深证100指数A,1.6,44.43,13.14,11.8,1.54,美的集团_五 粮 液_万 科Ａ_迈瑞医疗_三花智控_宁德时代_广联达_亿纬锂能_平安银行_京东方Ａ_三七互娱_立讯精密_格力电器_东方财富_泰格医药,002555_000725_300059_000002_002410_000333_000651_000858_002050_002475_300014_300760_300347_300750_000001
融通深证成份指数A,1.72,35.77,12.92,11.33,1.56,美的集团_五 粮 液_立讯精密_格力电器_牧原股份_万 科Ａ_奥马电器_宁德时代_东方财富_平安银行_京东方Ａ,000725_002668_300059_300750_000002_000001_000333_000651_002714_000858_002475
安信深圳科技指数(LOF)C,1.73,41.61,12.24,12.05,1.84,汇川技术_立讯精密_欣旺达_欧菲科技_信维通信_汇顶科技_迈瑞医疗_深信服_中兴通讯,002475_300760_000063_300207_002456_300124_300454_300136_603160
建信深证100指数增强,1.99,38.37,12.8,11.39,1.73,美的集团_五 粮 液_牧原股份_顺丰控股_万 科Ａ_迈瑞医疗_华泰证券_中国中铁_京东方Ａ_立讯精密_格力电器_东方财富_意华股份_万孚生物_光大银行,300482_000725_300059_002352_000002_000333_000651_002714_601390_002475_000858_300760_601818_601688_002897
新华中证环保产业指数分级A,0.85,31.09,7.83,7.87,0.33,通威股份_天赐材料_阳光电源_易事特_欣旺达_天业通联_福斯特_隆基股份,002459_300376_600438_603806_002709_300207_300274_601012
申万菱信沪深300指数增强C,4.66,39.15,26.98,24.65,4.33,传化智联_中国平安_健帆生物_美的集团_兴业银行_中炬高新_蓝思科技_青岛啤酒_贵州茅台,600600_300529_002010_600872_600519_601318_000333_601166_300433
华安中证全指证券公司指数分级A,0.75,54.05,11.1,10.72,0.25,申万宏源_中信证券_东方证券_海通证券_国泰君安_广发证券_光大证券_东方财富_招商证券_华泰证券,000776_601688_300059_000166_600837_600999_600958_601211_601788_600030
银河沪深300价值指数,2.15,44.75,22.07,19.85,2.41,中国平安_招商银行_工商银行_兴业银行_万华化学_万 科Ａ_海螺水泥_长江电力_交通银行_保利地产,600309_601398_600900_601328_600585_000002_600036_601318_600048_601166
银河沪深300指数增强A,3.98,48.88,20.88,19.09,3.5,美的集团_五 粮 液_牧原股份_国泰君安_贵州茅台_华泰证券_金域医学_华菱钢铁_中国平安_上海银行_伊利股份_东方财富_新易盛_新宝股份_万孚生物,300482_000932_300059_600887_601318_000333_002714_002705_000858_300502_603882_601229_601688_600519_601211
富国中证煤炭指数分级B,0.93,-14.6,11.88,10.26,0.78,中国神华_平煤股份_中煤能源_美锦能源_西山煤电_潞安环能_兖州煤业_露天煤业_阳泉煤业_陕西煤业,601225_000983_601088_000723_601898_600348_600188_601699_601666_002128
国泰国证房地产行业指数分级,1.29,37.71,17.64,12.05,-0.77,中南建设_金科股份_新城控股_万 科Ａ_金地集团_雅戈尔_招商蛇口_保利地产_张江高科_华夏幸福,000656_600177_600383_000002_000961_600048_600895_601155_001979_600340
广发中证全指家用电器指数A,1.4,33.39,9.47,9.02,1.37,美的集团_格力电器_科沃斯_九阳股份_华帝股份_老板电器_青岛海尔_苏 泊 尔_新宝股份,002242_002508_002035_600690_002032_000333_000651_002705_603486
诺安中证500指数增强A,0.69,27.05,6.57,5.95,-0.06,华策影视_南京高科_中航机电_中国人保_第一创业_荣盛石化_中远海发_亚光科技_国元证券_中航沈飞_天赐材料_思源电气_伟星新材_威孚高科_华安证券,600064_002797_600909_002013_601866_000728_600760_002028_000581_601319_300123_002372_300133_002709_002493
招商沪深300地产等权重指数分级B,1.55,29.76,15.19,11.2,0.8,中南建设_绿地控股_金科股份_新城控股_万 科Ａ_华侨城Ａ_新湖中宝_阳 光 城_金地集团_保利地产,000671_000656_000002_600383_000069_600606_000961_600048_601155_600208
平安中证500指数增强A,0.9,39.41,7.62,7.26,0.25,世纪华通_凯莱英_精研科技_宝信软件_恒力股份_国海证券_天华超净_华西证券_光线传媒_人福医药_天健集团_太平洋_亿帆医药_天业通联_昆仑万维,002926_601099_300709_002821_300251_000090_600079_600845_300390_600346_002459_002019_002602_300418_000750
招商中证银行指数分级A,0.98,39.45,16.84,44.96,1.82,招商银行_浦发银行_农业银行_工商银行_兴业银行_上海银行_民生银行_交通银行_宁波银行_平安银行,601229_600016_601398_002142_601328_601288_600036_000001_601166_600000
信诚中证800金融指数分级,1.46,54.26,18.69,45.85,1.92,招商银行_中国平安_中信证券_工商银行_兴业银行_海通证券_交通银行_东方财富_华泰证券_平安银行,601688_601398_601328_300059_600837_600036_601318_000001_601166_600030
泰信基本面400指数分级,0.81,20.32,10.51,8.25,1.45,华发股份_通威股份_立讯精密_中国巨石_辽宁成大_中集集团_东吴证券_歌尔股份_隆基股份_百联股份,600739_600438_000039_002241_601555_600325_600176_601012_600827_002475
万家180指数,4.72,53.42,28.26,25.62,5.66,中国平安_招商银行_中信证券_工商银行_兴业银行_中国国旅_伊利股份_贵州茅台_恒瑞医药_隆基股份,601888_601398_600887_600036_600519_600276_601318_601166_600030_601012
万家中证500指数增强发起式C,0.79,32.31,6.35,5.76,0.95,华策影视_生物股份_三泰控股_鱼跃医疗_拓斯达_明阳智能_荣盛石化_长盈精密_上柴股份_一汽轿车_开山股份_意华股份_万孚生物_卫星石化_滨江集团,300482_002244_000800_600201_300257_002223_300115_002648_600841_002897_300607_300133_601615_002493_002312
交银创业板50指数A,1.14,50.02,12.64,12.25,1.16,汇川技术_迈瑞医疗_沃森生物_东方财富_宁德时代_康泰生物_亿纬锂能_泰格医药_爱尔眼科_智飞生物,300014_300760_300142_300059_300347_300750_300601_300124_300122_300015
南方中证100指数C,3.74,42.68,24.48,22.9,4.13,中国平安_美的集团_中信证券_五 粮 液_招商银行_立讯精密_格力电器_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
工银京津冀指数(LOF)C,0.38,19.4,7.63,5.72,0.01,中远海控_唐山港_长城汽车_金隅集团_首开股份_嘉寓股份_北京城建_北新建材_河钢股份_首创股份,600008_300117_600266_601633_000709_601992_600376_000786_601000_601919
建信中证红利潜力指数C,3.22,35.54,20.58,48.32,2.52,上汽集团_潍柴动力_美的集团_五 粮 液_中国石化_万华化学_万 科Ａ_伊利股份_贵州茅台_双汇发展,600309_600104_600028_600887_000338_000002_600519_000333_000895_000858
富国中证红利指数增强C,0.82,23.97,6.6,6.08,1.08,中联重科_金科股份_龙蟒佰利_方大特钢_依顿电子_康力电梯_明阳智能_双汇发展_三全食品_新钢股份_赛轮轮胎_旗滨集团_三钢闽光_日月股份_威孚高科,002367_000656_603328_600782_601636_600507_002110_002216_000895_000157_000581_002601_601058_603218_601615
上投摩根中证消费指数,5.08,54.25,27.17,24.97,4.9,中国平安_五 粮 液_顺丰控股_中国国旅_伊利股份_贵州茅台_药明康德_恒瑞医药_爱尔眼科_长春高新,601888_000661_002352_600887_600519_600276_603259_601318_000858_300015
信诚中证500指数,1.47,41.83,10.49,10.63,1.31,南极电商_金 螳 螂_凯莱英_生物股份_常熟银行_华测检测_吉比特_大北农_卫宁健康_安琪酵母,600298_002081_300253_600201_002127_300012_601128_603444_002821_002385
华夏中证500指数增强C,0.5,30.9,5.3,5.17,0.64,海量数据_弘信电子_铁龙物流_科沃斯_大参林_景嘉微_永悦科技_海兴电力_杭钢股份_江苏租赁_林海股份_万孚生物_飞科电器_和胜股份,300482_600901_300657_600126_603556_600099_603233_603138_300474_600125_603868_002824_603486_603879
招商国证生物医药指数分级A,1.59,57.41,14.01,43.21,1.41,健帆生物_生物股份_华大基因_天坛生物_华兰生物_沃森生物_康泰生物_药明康德_长春高新_智飞生物,300529_000661_300142_600201_002007_300601_600161_603259_300122_300676
长城久泰沪深300指数A,3.88,35.16,22.73,20.33,4.18,中航高科_招商银行_中信证券_美的集团_兴业银行_万 科Ａ_宝信软件_迈瑞医疗_重庆啤酒_贵州茅台_华菱钢铁_中国平安_立讯精密_伊利股份_隆基股份,000932_600887_000002_600862_601318_000333_601166_600030_002475_300760_600845_600036_600519_600132_601012
华夏上证50AH优选指数(LOF)A,5.39,49.5,26.8,25.43,3.47,兴业银行_三一重工_中国国旅_伊利股份_贵州茅台_恒瑞医药_隆基股份,601888_600031_600887_600519_600276_601166_601012
汇添富中证全指证券公司指数(LOF)C,0.92,57.98,12.23,11.29,0.04,中信证券_申万宏源_东方证券_海通证券_国泰君安_光大证券_东方财富_华泰证券_招商证券_兴业证券,601688_300059_000166_600837_600958_600999_601211_601377_601788_600030
东财通信指数C,0.4,37.43,8.92,8.54,0.02,中航光电_东山精密_中天科技_海格通信_光环新网_华天科技_信维通信_华工科技_亨通光电,300383_600522_002384_002179_002185_600487_002465_000988_300136
国联安双禧中证100指数,3.83,46.41,22.44,20.86,4.1,招商银行_中国平安_中信证券_五 粮 液_立讯精密_美的集团_格力电器_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
大成中证互联网金融指数分级,0.99,46.1,11.25,9.76,0.81,中国平安_用友网络_兴业银行_国金证券_恒生电子_航天信息_东方财富_广联达_苏宁易购_平安银行,600109_300059_600271_600570_002024_601318_600588_002410_000001_601166
安信中证500指数增强A,1.0,37.25,9.42,8.93,0.62,传化智联_中联重科_涪陵榨菜_吉林敖东_广发证券_丽珠集团_三七互娱_中南建设_一心堂_东北证券_光迅科技_思源电气_华工科技_卫星石化_威孚高科,002555_002727_002507_002281_002010_000961_002648_000988_000513_002028_000157_000581_000776_000623_000686
汇丰晋信恒生龙头指数C,3.63,1.44,24.2,22.37,3.39,中国平安_美的集团_五 粮 液_海康威视_格力电器_万 科Ａ_长江电力_伊利股份_贵州茅台_恒瑞医药,600900_600887_000002_600519_600276_601318_002415_000333_000651_000858
国投瑞银中证资源指数(LOF),0.98,28.21,9.55,10.36,1.15,中国神华_北方稀土_中国石化_赣锋锂业_中国石油_洛阳钼业_紫金矿业_山东黄金_华友钴业_陕西煤业,600028_601899_601225_002460_603799_601857_601088_600111_600547_603993
中金中证沪港深优选消费50指数A,4.01,42.65,21.91,21.34,2.97,美的集团_五 粮 液_泸州老窖_格力电器_顺丰控股_伊利股份_贵州茅台_海天味业,000568_002352_600887_600519_603288_000333_000651_000858
汇添富中证生物科技指数(LOF)A,1.51,62.63,12.94,12.35,1.33,恒瑞医药_药明康德_华兰生物_迈瑞医疗_沃森生物_康泰生物_泰格医药_智飞生物_长春高新_复星医药,300760_000661_300142_002007_300347_300601_600276_603259_600196_300122
海富通中证500指数增强C,2.7,43.68,14.82,14.06,2.95,丽珠集团_星宇股份_塔牌集团_索菲亚_华海药业_晶盛机电_玲珑轮胎_吉比特_思源电气_扬农化工,002028_002572_601966_300316_600521_600486_603444_002233_000513_601799
申万菱信中证申万电子行业投资指数分级B,0.76,27.85,8.83,8.37,0.9,海康威视_TCL 集团_立讯精密_闻泰科技_紫光国微_兆易创新_三安光电_亿纬锂能_京东方Ａ_歌尔股份,000100_300014_002475_000725_603986_600745_002241_002415_002049_600703
诺安中证100指数A,3.31,-7.68,22.14,21.67,3.64,中国平安_美的集团_五 粮 液_招商银行_立讯精密_中信证券_格力电器_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
东方红中证竞争力指数C,3.53,47.87,28.27,26.81,4.39,新华保险_星宇股份_五 粮 液_工商银行_顺丰控股_老板电器_贵州茅台_中国太保_宁波银行_隆基股份,601601_601336_601398_002142_002352_002508_600519_000858_601012_601799
招商中证全指证券公司指数分级B,0.83,-61.13,14.98,14.03,0.07,中信证券_申万宏源_东方证券_海通证券_国泰君安_广发证券_光大证券_东方财富_招商证券_华泰证券,000776_601688_300059_000166_600837_600999_600958_601211_601788_600030
汇添富中证中药指数(LOF)A,1.52,46.1,14.04,13.51,1.25,红日药业_云南白药_以岭药业_片仔癀_华润三九_同仁堂_天士力_东阿阿胶_步长制药_白云山,600085_000999_600436_000423_002603_600332_603858_000538_300026_600535
中金沪深300指数A,3.48,46.72,23.54,21.38,3.37,招商银行_中国平安_五 粮 液_中信证券_立讯精密_伊利股份_贵州茅台_东方财富_隆基股份_海天味业,300059_600887_600036_600519_603288_601318_600030_601012_000858_002475
南方中证国有企业改革指数分级A,1.77,45.98,17.3,15.67,2.01,招商银行_五 粮 液_中信证券_海康威视_工商银行_兴业银行_万 科Ａ_海螺水泥_长江电力_中国国旅,601888_601398_600900_600585_000002_600036_002415_601166_600030_000858
国泰深证TMT50指数分级A,0.76,39.13,9.19,11.73,0.81,海康威视_TCL 集团_立讯精密_分众传媒_科大讯飞_广联达_亿纬锂能_京东方Ａ_歌尔股份_中兴通讯,002475_300014_000725_000063_002241_002415_002410_002230_002027_000100
长信沪深300指数增强A,3.39,38.76,18.03,16.59,3.62,隆基股份_顺丰控股_国泰君安_三一重工_重庆啤酒_贵州茅台_中国平安_立讯精密_中顺洁柔_中国国旅_伊利股份_万孚生物_智飞生物_新宝股份_安琪酵母,601888_300482_600298_600031_002352_600887_002511_601318_002705_002475_600519_601211_600132_300122_601012
中泰中证500指数增强C,0.78,30.43,8.24,7.77,1.14,绿盟科技_中金岭南_郑煤机_中直股份_第一创业_燕京啤酒_金域医学_美亚柏科_深科技_比亚迪_天赐材料_兆驰股份_以岭药业_华能国际_威孚高科,601717_002797_000060_002603_300188_603882_600038_000581_000729_002594_000021_002709_002429_300369_600011
国泰国证医药卫生行业指数分级A,1.54,56.52,14.94,14.42,1.42,爱尔眼科_恒瑞医药_迈瑞医疗_沃森生物_片仔癀_康泰生物_药明康德_长春高新_智飞生物_复星医药,300760_000661_300142_600436_300601_600276_603259_600196_300122_300015
大成中证360互联网+大数据100指数C,0.31,26.58,5.08,4.71,-0.06,恒泰实达_拓日新能_茂硕电源_莱茵体育_云图控股_深南股份_国光电器_华虹计通_世纪鼎利_盛讯达,002539_000558_300513_300050_300330_002660_002045_002417_300518_002218
天弘中证医药100指数C,1.14,42.5,11.11,9.7,0.77,人福医药_信立泰_国药股份_老百姓_金达威_华兰生物_片仔癀_通策医疗_智飞生物_复星医药,600079_600763_002007_600511_603883_600436_002294_600196_300122_002626
南方大数据300指数C,4.53,42.23,25.65,24.24,3.47,美的集团_中信证券_立讯精密_顺丰控股_兴业银行_海螺水泥_贵州茅台_平安银行_恒瑞医药_海天味业,600585_002352_603288_600519_600276_000333_000001_601166_600030_002475
安信中证500指数增强C,1.0,37.25,9.42,8.93,0.62,传化智联_中联重科_涪陵榨菜_吉林敖东_广发证券_丽珠集团_三七互娱_中南建设_一心堂_东北证券_光迅科技_思源电气_华工科技_威孚高科_卫星石化,002555_002727_002507_002281_002010_000961_002648_000988_000513_002028_000157_000581_000776_000623_000686
富国中证体育产业指数分级B,1.96,56.31,12.56,11.79,1.62,三七互娱_中体产业_奥瑞金_金达威_比音勒芬_吉比特_宝通科技_浙数文化_完美世界_昆仑万维,002555_600158_300418_603444_600633_002701_300031_002832_002624_002626
汇添富沪深300指数增强A,4.94,51.34,28.4,26.09,5.48,中国平安_美的集团_汇川技术_中信证券_五 粮 液_招商银行_立讯精密_贵州茅台_华泰证券_恒瑞医药,601688_600036_600519_600276_601318_300124_000333_600030_000858_002475
前海联合沪深300指数A,4.86,43.42,29.61,27.18,4.74,中国平安_招商银行_五 粮 液_中信证券_立讯精密_格力电器_美的集团_兴业银行_贵州茅台_恒瑞医药,600036_600519_600276_601318_000333_000651_600030_000858_601166_002475
国泰中证500指数增强C,1.85,39.38,10.5,10.14,1.93,南极电商_金发科技_华鲁恒升_涪陵榨菜_华测检测_华天科技_重庆啤酒_吉比特_绝味食品_安琪酵母,600298_002127_002507_600426_603517_600143_300012_603444_002185_600132
富国中证军工指数分级B,0.47,36.4,11.77,11.79,-0.95,中航光电_中国卫星_中航沈飞_航天发展_海格通信_中航机电_航发动力_中国重工_中航飞机_高德红外,601989_000768_002414_002013_002179_000547_600893_002465_600760_600118
东吴沪深300指数C,4.82,47.56,28.1,25.58,5.22,中国平安_美的集团_招商银行_五 粮 液_中信证券_立讯精密_海通证券_贵州茅台_恒瑞医药_京东方Ａ,000725_600837_600036_600519_600276_601318_000333_600030_000858_002475
中泰沪深300指数增强A,3.56,39.8,22.68,20.33,4.15,滨江集团_招商银行_五 粮 液_浙能电力_贵州茅台_青岛啤酒_中油工程_华泰证券_中国太保_宁波银行_中国平安_伊利股份_中国建筑_恒瑞医药_兴蓉环境,002244_601668_002142_600887_600276_601318_000858_600600_601601_601688_600339_600023_000598_600036_600519
富荣沪深300指数增强A,4.14,41.91,21.93,20.65,3.85,五 粮 液_山西汾酒_九阳股份_鱼跃医疗_吉比特_贵州茅台_国投电力_宁波银行_山东药玻_上海机场_欧派家居_苏 泊 尔_东方财富_隆基股份,002142_002242_300059_002223_000858_600809_603833_600009_600529_600519_603444_002032_600886_601012
汇添富沪深300安中指数,2.89,40.0,22.01,50.55,2.61,中国神华_美的集团_中国石化_格力电器_中国石油_长江电力_中国国旅_贵州茅台_陕西煤业_中兴通讯,601888_600028_601225_600900_601857_601088_000063_600519_000333_000651
景顺长城中证500指数增强,1.02,27.64,8.62,8.18,0.86,金发科技_国金证券_南京高科_一汽富维_国睿科技_重庆百货_明阳智能_华菱钢铁_东北证券_万兴科技_航发控制_柳 工_中材科技_威孚高科_意华股份,600064_002080_000932_600742_600562_600143_000738_300624_600109_600729_000581_002897_000528_000686_601615
前海开源中证军工指数C,0.71,39.44,8.39,40.06,-0.32,中航光电_中航沈飞_航天发展_海格通信_中直股份_航发动力_光威复材_中国重工_中航飞机_高德红外,000768_600038_002179_002414_000547_600893_002465_300699_600760_601989
泰达宏利中证绩优指数基金A,4.06,48.36,19.84,19.22,3.07,美的集团_五 粮 液_万华化学_山西汾酒_海螺水泥_三一重工_欧普康视_迈瑞医疗_贵州茅台_海天味业_立讯精密_泸州老窖_格力电器_伊利股份_恒瑞医药,300595_000568_600031_600585_600887_600276_000333_000651_000858_002475_600809_600309_300760_603288_600519
银华深证100指数分级,2.88,46.52,15.97,14.72,2.43,美的集团_五 粮 液_立讯精密_格力电器_牧原股份_迈瑞医疗_宁德时代_东方财富_京东方Ａ_长春高新,300760_000725_000661_300059_300750_000333_000651_000858_002714_002475
中融银行指数分级B,1.06,37.04,14.4,12.61,1.5,招商银行_浦发银行_农业银行_工商银行_兴业银行_上海银行_民生银行_交通银行_宁波银行_平安银行,601229_601398_600016_601328_002142_601288_600036_000001_601166_600000
信诚中证500指数A,1.47,41.83,10.49,10.63,1.31,南极电商_金 螳 螂_凯莱英_生物股份_常熟银行_华测检测_吉比特_大北农_安琪酵母_卫宁健康,600298_002081_300253_600201_002127_300012_601128_603444_002821_002385
浦银安盛基本面400指数,0.62,26.4,8.1,7.19,0.57,通威股份_立讯精密_君正集团_王府井_辽宁成大_中集集团_东吴证券_歌尔股份_百联股份_隆基股份,601216_600739_600438_000039_002241_600859_601555_600827_601012_002475
华安中证全指证券公司指数分级,0.75,54.05,11.1,10.72,0.25,中信证券_申万宏源_东方证券_海通证券_国泰君安_广发证券_光大证券_东方财富_华泰证券_招商证券,000776_601688_300059_000166_600837_600999_600958_601211_601788_600030
汇添富中证互联网医疗指数(LOF)A,1.38,43.61,10.9,10.56,1.42,东软集团_一心堂_华大基因_老百姓_鱼跃医疗_益丰药房_美年健康_卫宁健康_爱尔眼科_泰格医药,300676_002727_300253_603883_300347_603939_002044_002223_600718_300015
国寿养老指数增强,1.62,51.89,11.18,10.6,2.51,智飞生物_新华保险_张 裕Ａ_捷顺科技_锦江股份_三一重工_迈瑞医疗_东方明珠_我武生物_中国国旅_振兴生化_片仔癀_长春高新_恒瑞医药_爱尔眼科,000869_601888_000403_600637_601336_000661_600031_600276_300015_300357_300760_600436_600754_002609_300122
建信MSCI中国A股指数增强C,3.74,37.62,23.99,21.56,3.78,招商银行_中信证券_五 粮 液_兴业银行_万 科Ａ_珠江啤酒_浙能电力_迈瑞医疗_贵州茅台_华泰证券_辰安科技_中国平安_立讯精密_广州发展_意华股份,000002_601318_601166_600098_600030_000858_002475_300523_300760_002897_601688_600023_600036_600519_002461
中金MSCI低波动指数A,3.56,47.0,19.07,18.17,2.53,福耀玻璃_立讯精密_长江电力_民生银行_山东黄金_建设银行_伊利股份_贵州茅台_北京银行_恒瑞医药,600660_600016_600900_600887_601169_600519_600276_600547_601939_002475
招商中证银行指数分级B,0.98,39.45,16.84,44.96,1.82,招商银行_浦发银行_工商银行_农业银行_兴业银行_上海银行_民生银行_交通银行_宁波银行_平安银行,601229_601398_600016_002142_601328_601288_600036_000001_601166_600000
易方达中小板指数(LOF),1.84,43.52,11.73,15.18,2.68,比亚迪_海康威视_立讯精密_顺丰控股_牧原股份_分众传媒_洋河股份_广联达_宁波银行_歌尔股份,002142_002352_002594_002241_002304_002415_002410_002027_002714_002475
银华沪深300指数分级B,3.88,51.94,23.98,21.87,3.9,中国平安_美的集团_五 粮 液_招商银行_中国国旅_伊利股份_贵州茅台_东方财富_华泰证券_长春高新,601888_000661_601688_300059_600887_600036_600519_601318_000333_000858
富国中证新能源汽车指数分级A,0.89,39.1,16.76,15.4,1.06,恩捷股份_比亚迪_汇川技术_宏发股份_赣锋锂业_三花智控_先导智能_宁德时代_亿纬锂能_宇通客车,300014_300450_002812_002460_300750_002594_600885_300124_600066_002050
招商中证白酒指数分级B,3.47,53.89,20.55,49.6,2.59,古井贡酒_五 粮 液_泸州老窖_顺鑫农业_山西汾酒_今世缘_洋河股份_贵州茅台_酒鬼酒_口子窖,600809_000568_603589_000799_600519_603369_002304_000860_000596_000858
招商富时A-H50指数(LOF)A,5.81,53.91,30.36,28.95,3.26,五 粮 液_格力电器_兴业银行_中国国旅_伊利股份_贵州茅台_恒瑞医药,601888_600887_600519_600276_601166_000651_000858
汇添富中证精准医指数(LOF)A,1.56,56.15,14.94,14.36,1.37,智飞生物_长春高新_迈瑞医疗_沃森生物_美年健康_康泰生物_药明康德_泰格医药_恒瑞医药_复星医药,300760_000661_300142_300347_300601_600276_002044_603259_600196_300122
诺德研发创新100指数,1.86,48.04,13.08,12.23,2.77,长春高新_比亚迪_立讯精密_海康威视_三一重工_迈瑞医疗_宁德时代_广联达_恒瑞医药_中兴通讯_隆基股份,300760_000661_600031_300750_002594_000063_600276_002415_002410_601012_002475
鹏华中证500指数(LOF)A,0.76,39.5,11.85,11.95,0.62,南极电商_人福医药_凯莱英_金发科技_欣旺达_生物股份_辽宁成大_华测检测_安琪酵母_卫宁健康,600079_600298_600739_300253_600201_002127_300207_300012_600143_002821
